Product;Color;Size;Ldate;Age Group;Person;Pname;Ptype;Tprice;Currency;Sales Season;Nstore
327832300_2;Other;Thick;38;29-38;Female;One In One Pants;Thick;0.4134078212290503;$;Winter;0.00031017369727047146
327840002_2;Other;No Size;1;29-38;Female;One Pants;Medium Thick;0.21787709497206706;Y;Winter;0.00031017369727047146
327840007_2;Other;Ultra Thick;45;29-38;Pregnant;One-Piece Pants Inside;Thicker;0.2737430167597765;Y;Winter;0.006203473945409429
327851200_2;Other;Sheer;33;29-38;Female;One-Piece Pants Inside;Thin;0.12569832402234637;$;Autumn;0.0037220843672456576
327860004_2;Other;Thick;1;29-38;Female;One In One Pants;Thick;0.1899441340782123;$;Winter;0.0009305210918114144
327860006_2;Other;No Size;1;29-38;Female;One Pants;Medium Thick;0.21787709497206706;Y;Winter;0.00031017369727047146
327862800_2;Other;No Size;44;29-38;Female;One Pants;Thick;0.5279329608938548;Y;Winter;0.0
327864800_2;Black;Thick;44;29-38;Pregnant;Wear One Pants;Thick;0.21787709497206706;Y;Winter;0.00031017369727047146
327876300_2;Black;Thick;45;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.0009305210918114144
327880001_2;Other;No Size;1;29-38;Female;One Internal Pants;Thin;0.24301675977653633;Y;Autumn;0.00031017369727047146
327880002_2;Other;Thick;47;29-38;Female;One Pants;Thick;0.24301675977653633;$;Winter;0.0
327881101_2;Other;No Size;46;29-38;Female;One In One Pants;Thick;0.1899441340782123;$;Winter;0.0006203473945409429
327881303_2;Other;No Size;46;29-38;Female;One In One Pants;Thick;0.1899441340782123;$;Winter;0.0
327887300_2;Other;No Size;43;29-38;Female;One In One Pants;Thick;0.1899441340782123;$;Winter;0.0
327890100_2;Other;No Size;46;29-38;Female;One In One Pants;Thick;0.2458100558659218;$;Winter;0.00031017369727047146
327890200_2;Other;No Size;46;29-38;Female;One In One Pants;Thick;0.2458100558659218;$;Winter;0.0
327900000_2;Other;No Size;1;29-38;Female;One Internal Pants;Thin;0.4692737430167598;$;Autumn;0.00031017369727047146
327900003_2;Other;No Size;1;29-38;Female;One In One Pants;Thin;0.5279329608938548;$;Autumn;0.0
327900005_2;Other;Thick;1;29-38;Female;One Pants;Thick;0.24860335195530728;Y;Winter;0.0006203473945409429
327900009_2;Other;No Size;1;29-38;Female;One-Piece Pants Inside;Thin;0.21787709497206706;$;Spring;0.0006203473945409429
327900010_2;Other;Sheer;1;29-38;Female;One-Piece Pants Inside;Thin;0.21787709497206706;$;Spring;0.0
327900601_2;Other;Thick;1;29-38;Female;One Pants;Thick;0.16201117318435754;$;Winter;0.0006203473945409429
327902701_2;Other;Thick;41;29-38;Female;One-Piece Pants Inside;Thick;0.3575418994413408;Y;Winter;0.0
327903300_2;Other;No Size;7;29-38;Female;One Internal Pants;Thin;0.2541899441340782;Y;Spring;0.0
327905100_2;Black;Sheer;1;29-38;Female;One In One Pants;Thin;0.09497206703910616;$;Autumn;0.0
327906900_2;Black;50D;1;29-38;Female;One Internal Pants;Medium Thick;0.04748603351955308;$;Winter;0.00031017369727047146
327910500_2;Black;Sheer;1;29-38;Female;One-Piece Pants Inside;Thin;0.0782122905027933;$;Spring;0.003101736972704715
327911002_2;Other;No Size;42;29-38;Female;One-Piece Pants Inside;Thick;0.05027932960893855;Y;Winter;0.0
327912701_2;Other;Sheer;1;29-38;Female;One-Piece Pants Inside;Thin;0.0782122905027933;$;Spring;0.00031017369727047146
327920000_2;Other;Sheer;1;29-38;Female;One Internal Pants;Thin;0.2541899441340782;Y;Autumn;0.0
327920100_2;Black;Sheer;1;29-38;Female;One-Piece Pants Inside;Thin;0.05027932960893855;Y;Spring;0.0006203473945409429
327922000_2;Other;Thick;43;29-38;Female;One Pants;Thick;0.30167597765363124;$;Winter;0.0006203473945409429
327930200_2;Other;No Size;43;29-38;Female;One Internal Pants;Thin;0.16201117318435754;$;Autumn;0.0
327931101_2;Other;No Size;46;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.00031017369727047146
327931200_2;Other;No Size;46;29-38;Female;One In One Pants;Thick;0.2458100558659218;$;Winter;0.0
327940000_2;Other;Thick;1;29-38;Female;One Pants;Thick;0.25977653631284914;$;Winter;0.0
327940002_2;Other;Sheer;1;29-38;Female;One-Piece Pants Inside;Thin;0.2737430167597765;$;Autumn;0.0
327943200_2;Black;Thick;45;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.00031017369727047146
327943300_2;Black;Thick;45;18-28;Female;One In One Pants;Thick;0.1899441340782123;$;Winter;0.0006203473945409429
327943500_2;Black;Thick;45;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.0
327943800_2;Black;Thick;45;29-38;Female;One In One Pants;Thick;0.1899441340782123;$;Winter;0.0
327944000_2;Black;Thick;45;29-38;Female;One In One Pants;Thick;0.2458100558659218;$;Winter;0.0
327950100_2;Other;No Size;36;7-9;Girls;One-Piece Pants;Thin;0.3575418994413408;Y;Autumn;0.0
327950203_2;Other;Sheer;33;29-38;Female;One-Piece Pants Inside;Thin;0.11452513966480447;Y;Autumn;0.0043424317617866
327950900_2;Black;No Size;1;29-38;Female;One-Piece Pants;Medium Thick;0.2737430167597765;$;Winter;0.0
327953000_2;Other;Sheer;36;29-38;Female;One-Piece Pants Inside;Thin;0.21787709497206706;$;Autumn;0.0
327960001_2;Other;No Size;1;29-38;Female;One-Piece Pants Inside;Thin;0.2737430167597765;$;Autumn;0.0
327960300_2;Other;Thick;1;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.001861042183622829
327960703_2;Other;No Size;35;29-38;Female;One-Piece Pants Inside;Thin;0.05027932960893855;Y;Autumn;0.00031017369727047146
327962200_2;Black;120D;1;29-38;Female;One-Piece Pants Inside;Medium Thick;0.0782122905027933;$;Winter;0.00031017369727047146
327966500_2;Other;No Size;36;7-9;Girls;One-Piece Pants;Thin;0.3854748603351955;Y;Autumn;0.0
327967800_2;Other;No Size;37;29-38;Female;One-Piece Pants Inside;Thin;0.3854748603351955;Y;Autumn;0.0
327968100_2;Other;No Size;36;7-9;Girls;One-Piece Pants;Thin;0.3854748603351955;Y;Autumn;0.0
327972100_2;Other;Thick;43;29-38;Female;One Pants;Thick;0.10614525139664806;$;Winter;0.0
327980002_2;Other;Thick;1;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.003411910669975186
327980003_2;Other;Thick;1;29-38;Female;One In One Pants;Thick;0.270949720670391;$;Winter;0.0009305210918114144
327980101_2;Blue;Thick;1;29-38;Female;One Pants;Thick;0.16201117318435754;$;Winter;0.0
327980102_2;Other;Sheer;1;29-38;Female;One In One Pants;Thin;0.2458100558659218;$;Autumn;0.0015508684863523572
327980103_2;Other;Ultra Thick;46;29-38;Female;One In One Pants;Thicker;0.2458100558659218;$;Winter;0.0006203473945409429
327980200_2;Black;280D;1;29-38;Female;One Pants;Medium Thick;0.16201117318435754;$;Winter;0.001861042183622829
327980502_2;Other;Thick;1;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.0
327980504_2;Other;Ultra Thick;46;29-38;Female;One In One Pants;Thicker;0.2458100558659218;$;Winter;0.0015508684863523572
327983002_2;Other;Thick;42;29-38;Female;One Internal Pants;Thick;0.1340782122905028;$;Winter;0.0021712158808933004
327990301_2;Black;Thick;1;29-38;Female;One-Piece Pants Inside;Thick;0.0782122905027933;Y;Winter;0.0
327990500_2;Black;80D;1;29-38;Female;One-Piece Pants Inside;Medium Thick;0.05027932960893855;Y;Winter;0.0
327990604_2;Other;Ultra Thick;46;29-38;Female;One Pants;Thicker;0.2737430167597765;Y;Winter;0.0006203473945409429
327990605_2;Other;No Size;46;29-38;Female;One In One Pants;Thick;0.21787709497206706;$;Winter;0.0
327993003_2;Other;No Size;39;29-38;Female;One-Piece Pants Inside;Thin;0.30167597765363124;$;Autumn;0.0
327997800_2;Other;No Size;36;7-9;Girls;Wearing One Pants;Thin;0.329608938547486;$;Autumn;0.0012406947890818859
328000000_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.019540942928039703
328000100_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.028535980148883377
328000200_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.030397022332506202
328000300_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.02481389578163772
328000400_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.028846153846153848
328000500_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.02481389578163772
328000600_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.017369727047146403
328000700_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.012096774193548387
328000800_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.015818858560794045
328000900_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.015508684863523574
328001000_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.011476426799007445
328001200_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.008064516129032258
328001300_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.018300248138957816
328001500_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.12344913151364764
328001600_2;Other;No Size;6;29-38;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0009305210918114144
328001700_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.017369727047146403
328001800_2;Other;No Size;10;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.017990074441687345
328001900_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0043424317617866
328002001_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.004652605459057072
328002100_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.003101736972704715
328002200_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0021712158808933004
328002300_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0006203473945409429
328002400_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0012406947890818859
328002500_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0015508684863523572
328002600_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0021712158808933004
328002700_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0021712158808933004
328002800_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0012406947890818859
328002900_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328003100_2;Other;No Size;6;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0009305210918114144
328003600_2;Other;No Size;5;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.006203473945409429
328003800_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.021712158808933003
328004100_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0009305210918114144
328004700_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.00031017369727047146
328005100_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0012406947890818859
328005200_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.002791563275434243
328005300_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0006203473945409429
328005400_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0009305210918114144
328005500_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0024813895781637717
328005600_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0015508684863523572
328005700_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.003101736972704715
328006400_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.007133995037220843
328006500_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0006203473945409429
328006600_2;Other;No Size;11;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.004962779156327543
328006700_2;Other;No Size;17;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.00837468982630273
328006900_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0037220843672456576
328007000_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0021712158808933004
328007100_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.00031017369727047146
328007200_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.006983240223463687;Y;Summer;0.0
328007300_2;Other;No Size;23;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0043424317617866
328007400_2;Other;No Size;13;18-28;Men;Socks;Boat Socks;0.006983240223463687;Y;Spring;0.004032258064516129
328008000_2;Other;No Size;15;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.007444168734491315
328008100_2;Other;No Size;15;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.005272952853598014
328008200_2;Other;No Size;15;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0037220843672456576
328008300_2;Other;No Size;15;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.009925558312655087
328008400_2;Other;No Size;15;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.003101736972704715
328008500_2;Other;No Size;18;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.016129032258064516
328008600_2;Other;No Size;18;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.017679900744416874
328008700_2;Other;No Size;18;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.009925558312655087
328008800_2;Other;No Size;18;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.031017369727047144
328009300_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.00031017369727047146
328009400_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0006203473945409429
328009500_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0
328009600_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0012406947890818859
328009700_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.00031017369727047146
328010200_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.00031017369727047146
328010300_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0
328010400_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.00031017369727047146
328010500_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.002791563275434243
328010600_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0
328010700_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0
328010800_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.0021712158808933004
328011100_2;Other;No Size;19;18-28;Men;Socks;Boat Socks;0.030726256983240222;Y;Summer;0.002791563275434243
328011900_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.007444168734491315
328012000_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.008995037220843672
328012100_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.02109181141439206
328012200_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.011166253101736974
328012300_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.020471464019851116
328012400_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.017679900744416874
328014100_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.001861042183622829
328014200_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0024813895781637717
328014300_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.002791563275434243
328014400_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0021712158808933004
328014500_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0037220843672456576
328014600_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0006203473945409429
328014700_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.003411910669975186
328014800_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.005272952853598014
328015900_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328016000_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328016500_2;Other;No Size;20;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328016600_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.030707196029776677
328016700_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.037841191066997515
328016800_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.02760545905707196
328016900_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.06141439205955335
328017000_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.037841191066997515
328017100_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.04032258064516129
328017300_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.03753101736972705
328017400_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.033498759305210915
328017500_2;Other;No Size;26;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.015198511166253103
328018300_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0
328018500_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328018600_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328018800_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328018900_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328019100_2;Other;No Size;22;18-28;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.0
328024300_2;Other;No Size;35;18-28;Men;Socks;Boat Socks;0.008379888268156424;Y;Summer;0.00031017369727047146
328024400_2;Blue;24cm-26cm;3;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.6687344913151365
328024500_2;Blue;24cm-26cm;3;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.2648883374689826
328024600_2;Blue;24cm-26cm;3;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.271712158808933
328024700_2;Red;24cm-26cm;3;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.5421836228287841
328024800_2;Other;24cm-26cm;3;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.4996898263027295
328025100_2;Orange;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.34677419354838707
328025200_2;Red;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.21060794044665013
328025300_2;Red;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.38337468982630274
328025400_2;Blue;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.36321339950372206
328025600_2;Blue;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.4218362282878412
328025700_2;Orange;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3337468982630273
328025800_2;Black;26cm-28cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3706575682382134
328025900_2;Blue;26cm-28cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3706575682382134
328026000_2;Green;24cm-26cm;12;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.5285359801488834
328026100_2;Yellow;24cm-26cm;12;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.36662531017369726
328026200_2;Green;24cm-26cm;12;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.47177419354838707
328026300_2;Yellow;24cm-26cm;12;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.4252481389578164
328026400_2;Orange;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.14857320099255583
328026600_2;Red;24cm-26cm;3;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.9525434243176178
328026700_2;Orange;24cm-26cm;3;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.4426178660049628
328026800_2;Orange;24cm-26cm;3;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.461848635235732
328026900_2;Orange;24cm-26cm;3;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.43517369727047145
328027000_2;Red;24cm-26cm;3;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.4106699751861042
328027100_2;Blue;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3498759305210918
328027200_2;Red;24cm-26cm;3;18-28;Men;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.4922456575682382
328027300_2;Yellow;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3529776674937965
328027400_2;Yellow;24cm-26cm;12;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.5257444168734491
328027500_2;Black;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3892679900744417
328028100_2;Other;24cm-26cm;35;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Autumn;0.07227047146401985
328028200_2;Red;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.24317617866004965
328028300_2;Blue;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.23107940446650124
328028400_2;Blue;24cm-26cm;3;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.46867245657568235
328028500_2;Green;24cm-26cm;3;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.5272952853598015
328028600_2;Yellow;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.4410669975186104
328028700_2;Yellow;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3371588089330025
328028800_2;Red;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.04900744416873449
328028900_2;Blue;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3917493796526054
328029000_2;Red;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3352977667493796
328029100_2;Red;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3740694789081886
328029200_2;Blue;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3933002481389578
328029300_2;Blue;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.39267990074441683
328029400_2;Yellow;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.3936104218362283
328029500_2;Black;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.35918114143920593
328029600_2;Red;24cm-26cm;8;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Spring;0.38399503722084366
328029700_2;Black;24cm-26cm;8;18-28;Men;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.3542183622828784
328029900_2;Blue;26cm-28cm;12;18-28;Men;Socks;Boat Socks;0.039106145251396655;$;Spring;0.16501240694789082
328030400_2;Other;No Size;12;18-28;Men;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.013647642679900745
328030500_2;Other;No Size;12;18-28;Men;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.004652605459057072
328030600_2;Blue;24cm-26cm;18;29-38;Men;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.5911910669975186
328030700_2;Black;24cm-26cm;18;29-38;Men;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.5887096774193549
328030800_2;Blue;24cm-26cm;18;29-38;Men;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.5883995037220844
328030900_2;Red;26cm-28cm;28;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Autumn;0.33405707196029777
328031000_2;Blue;26cm-28cm;28;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Autumn;0.380272952853598
328031100_2;Red;26cm-28cm;28;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Autumn;0.141439205955335
328032700_2;Other;26cm-28cm;44;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Autumn;0.10452853598014888
328032800_2;Other;26cm-28cm;44;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Autumn;0.10452853598014888
328032900_2;Other;26cm-28cm;44;29-38;Men;Socks;Boat Socks;0.025139664804469275;Y;Autumn;0.10390818858560794
328033000_2;Other;25cm-27cm;13;29-38;Men;Socks;Boat Socks;0.01675977653631285;Y;Summer;0.10856079404466501
328089800_2;Other;No Size;21;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0
328141900_2;Other;No Size;5;29-38;Men;Socks;Boat Socks;0.05027932960893855;Y;Summer;0.008064516129032258
328186400_2;Other;No Size;21;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0
328330000_2;Other;No Size;14;18-28;Men;Socks;Boat Socks;0.006983240223463687;Y;Summer;0.002791563275434243
328356001_2;Other;No Size;21;18-28;Men;Socks;Boat Socks;0.0223463687150838;Y;Summer;0.0
