;Product;Cluster;Centroid
1163;3339315460003;46;('3289564745608',)
1164;3339315530203;42;('3320069000000',)
1165;3339315533603;28;('3339315615603',)
1166;3339315535603;13;('3330095008003',)
1167;3339315536003;42;('3320069000000',)
1168;3339315537103;31;('3280057000000',)
1169;3339315540203;30;('3329797710103',)
1170;3339315543603;49;('3339315199003',)
1171;3339315545603;30;('3329797710103',)
1172;3339315546003;51;('3330086003603',)
1173;3339315548303;16;('3330098005603',)
1174;3339315550203;48;('32A7853315608',)
1175;3339315553603;16;('3330098005603',)
1176;3339315555603;49;('3339315199003',)
1177;3339315556003;1;('3250001070000',)
1178;3339315557103;18;('3339315570203',)
1179;3339315560203;18;('3339315570203',)
1180;3339315563603;18;('3339315570203',)
1181;3339315565603;48;('32A7853315608',)
1182;3339315566003;18;('3339315570203',)
1183;3339315567003;18;('3339315570203',)
1184;3339315570203;18;('3339315570203',)
1185;3339315572603;18;('3339315570203',)
1186;3339315573603;6;('32A7853367208',)
1187;3339315575603;30;('3329797710103',)
1188;3339315576003;33;('3339315638303',)
