;Product;Cluster;Centroid
680;335054400_2;12;331052900_2
681;335054500_2;8;336006600_2
682;335054600_2;12;331052900_2
683;335054700_2;7;335057700_2
684;335054800_2;12;331052900_2
685;335054900_2;12;331052900_2
686;335055000_2;10;331052300_2
687;335055100_2;12;331052900_2
688;335055200_2;12;331052900_2
689;335055300_2;10;331052300_2
690;335055400_2;12;331052900_2
691;335055500_2;12;331052900_2
692;335055600_2;1;331995271_2
693;335055700_2;19;345018600_2
694;335055800_2;19;345018600_2
695;335055900_2;19;345018600_2
696;335056100_2;1;331995271_2
697;335056200_2;18;331053700_2
698;335056300_2;7;335057700_2
699;335056400_2;1;331995271_2
700;335056500_2;7;335057700_2
701;335056600_2;7;335057700_2
702;335056700_2;7;335057700_2
703;335056800_2;12;331052900_2
704;335056900_2;18;331053700_2
705;335057000_2;1;331995271_2
706;335057100_2;7;335057700_2
707;335057200_2;7;335057700_2
708;335057300_2;12;331052900_2
709;335057400_2;10;331052300_2
710;335057500_2;7;335057700_2
711;335057600_2;7;335057700_2
712;335057700_2;7;335057700_2
713;335057800_2;12;331052900_2
714;335058200_2;12;331052900_2
715;335058300_2;10;331052300_2
716;335058400_2;12;331052900_2
717;335058500_2;12;331052900_2
718;335058600_2;7;335057700_2
719;335058700_2;19;345018600_2
720;335058800_2;18;331053700_2
721;335058900_2;10;331052300_2
722;335060800_2;18;331053700_2
723;335061800_2;12;331052900_2
724;335062500_2;4;328956467_2
725;335275500_2;9;331028600_2
726;335300100_2;15;335030700_2
727;335300400_2;17;335013800_2
728;335322900_2;14;335322901_2
729;335322901_2;14;335322901_2
730;335501700_2;16;331023300_2
731;335846800_2;14;335322901_2
732;335847000_2;18;331053700_2
733;335871300_2;7;335057700_2
734;335871400_2;12;331052900_2
735;335871500_2;8;336006600_2
736;335871600_2;2;335043401_2
737;335899401_2;14;335322901_2
738;335970842_2;12;331052900_2
739;335970843_2;1;331995271_2
740;335970844_2;16;331023300_2
741;335970845_2;7;335057700_2
742;335970846_2;7;335057700_2
743;335970847_2;18;331053700_2
744;335970848_2;10;331052300_2
745;335970849_2;18;331053700_2
746;335970850_2;1;331995271_2
747;335970851_2;8;336006600_2
748;335970852_2;12;331052900_2
749;335970853_2;10;331052300_2
750;335970858_2;1;331995271_2
751;335970859_2;1;331995271_2
752;335970860_2;7;335057700_2
753;335970861_2;1;331995271_2
754;335970862_2;2;335043401_2
755;335970863_2;7;335057700_2
756;335970864_2;7;335057700_2
757;335970865_2;7;335057700_2
758;335970866_2;8;336006600_2
759;335970867_2;18;331053700_2
760;335970868_2;10;331052300_2
761;335970869_2;12;331052900_2
762;335970870_2;18;331053700_2
763;335970871_2;18;331053700_2
764;335970872_2;14;335322901_2
765;335970873_2;7;335057700_2
766;335970874_2;1;331995271_2
767;335970875_2;1;331995271_2
768;335970876_2;7;335057700_2
769;335970877_2;7;335057700_2
770;335970878_2;19;345018600_2
771;336006300_2;19;345018600_2
772;336006400_2;8;336006600_2
773;336006500_2;8;336006600_2
774;336006600_2;8;336006600_2
775;336006700_2;8;336006600_2
776;336007501_2;11;335026000_2
777;336011400_2;3;331026700_2
778;336011500_2;16;331023300_2
779;336011600_2;5;326901900_2
780;336012400_2;13;338980000_2
781;336012500_2;16;331023300_2
782;336012900_2;16;331023300_2
783;336013300_2;16;331023300_2
784;336013800_2;13;338980000_2
785;336014100_2;15;335030700_2
786;336014300_2;5;326901900_2
787;336015300_2;15;335030700_2
788;336993004_2;15;335030700_2
789;336993005_2;3;331026700_2
790;336993006_2;3;331026700_2
791;336993007_2;3;331026700_2
792;336993008_2;15;335030700_2
793;337001601_2;15;335030700_2
794;337001901_2;2;335043401_2
795;337001902_2;8;336006600_2
796;337002001_2;9;331028600_2
797;337002902_2;5;326901900_2
798;337002903_2;13;338980000_2
799;337002904_2;5;326901900_2
800;337002905_2;14;335322901_2
801;337003003_2;16;331023300_2
802;337005503_2;13;338980000_2
803;337005802_2;3;331026700_2
804;337005901_2;15;335030700_2
805;337006001_2;14;335322901_2
806;337006401_2;15;335030700_2
807;337006901_2;5;326901900_2
808;337009901_2;11;335026000_2
809;337009903_2;15;335030700_2
810;337009905_2;15;335030700_2
811;337011901_2;11;335026000_2
812;337012000_2;2;335043401_2
813;337012200_2;2;335043401_2
814;337012700_2;19;345018600_2
815;337012800_2;7;335057700_2
816;337013000_2;1;331995271_2
817;337013100_2;8;336006600_2
818;337013200_2;8;336006600_2
819;337013600_2;15;335030700_2
820;337014600_2;15;335030700_2
