;Product;Cluster;Centroid
41;GCE003BNR2K5FS;10;('GLV001PAM080FP',)
42;GCE003BNR5K0FS;8;('GWF002BRN165FS',)
43;GCH002BNR2K0FS;9;('TPO003BND600BW',)
44;GCH004BND150DM;4;('GWP002MCD300FS',)
45;GCH004ESB200FS;4;('GWP002MCD300FS',)
46;GCH006BND200FS;12;('GLO002BNR250FS',)
47;GCH006BNR1K2FS;6;('GWJ019NEU080FS',)
48;GCH006BRN200FS;8;('GWF002BRN165FS',)
49;GCH006CAR250FP;12;('GLO002BNR250FS',)
50;GCH006CQT200FS;6;('GWJ019NEU080FS',)
51;GCH006DCO200FS;8;('GWF002BRN165FS',)
52;GCH006DLZ200FS;6;('GWJ019NEU080FS',)
53;GCH006JLG200FP;12;('GLO002BNR250FS',)
54;GCH006NEU200FS;6;('GWJ019NEU080FS',)
55;GCH006PQC200FS;6;('GWJ019NEU080FS',)
56;GCH006RTB200FP;7;('GBA001NEU250FS',)
57;GCH006SLX200FS;11;('GLV001SLX080FS',)
58;GCH006VLR200FS;8;('GWF002BRN165FS',)
59;GCO002BND060SS;6;('GWJ019NEU080FS',)
60;GCO002BND080FS;6;('GWJ019NEU080FS',)
61;GCO002BND100FS;8;('GWF002BRN165FS',)
62;GCO002BND160FS;6;('GWJ019NEU080FS',)
63;GCO002BND250FS;12;('GLO002BNR250FS',)
64;GCO002BNG080FS;1;('GWP002BNG080FS',)
65;GCO002BNR250FS;8;('GWF002BRN165FS',)
66;GCO002BNR300FS;3;('GLV001CAR125FS',)
67;GCO002BRN100FP;8;('GWF002BRN165FS',)
68;GCO002CAE090FS;4;('GWP002MCD300FS',)
69;GCO002CAR080FS;2;('GLV001CAR080FS',)
70;GCO002CAR125FS;3;('GLV001CAR125FS',)
71;GCO002CAR200FS;3;('GLV001CAR125FS',)
72;GCO002CQT060SS;12;('GLO002BNR250FS',)
73;GCO002CQT125FS;12;('GLO002BNR250FS',)
74;GCO002DCO100FS;6;('GWJ019NEU080FS',)
75;GCO002DLZ080FS;6;('GWJ019NEU080FS',)
76;GCO002FTG100FS;8;('GWF002BRN165FS',)
77;GCO002JLG100FS;6;('GWJ019NEU080FS',)
78;GCO002JLG200FS;6;('GWJ019NEU080FS',)
79;GCO002MCD200FS;12;('GLO002BNR250FS',)
80;GCO002NEU080FS;12;('GLO002BNR250FS',)
81;GCO002NEU250FS;4;('GWP002MCD300FS',)
82;GCO002NEU300FS;7;('GBA001NEU250FS',)
83;GCO002NTA100FS;7;('GBA001NEU250FS',)
84;GCO002NTA200FS;7;('GBA001NEU250FS',)
85;GCO002PAM080FP;10;('GLV001PAM080FP',)
86;GCO002PAM200FS;8;('GWF002BRN165FS',)
87;GCO002PQC070FS;6;('GWJ019NEU080FS',)
88;GCO002PQC125FS;6;('GWJ019NEU080FS',)
89;GCO002SCV150FS;11;('GLV001SLX080FS',)
90;GCO002SGM100FS;12;('GLO002BNR250FS',)
91;GCO002SLX080FS;11;('GLV001SLX080FS',)
92;GCO002SLX150FS;11;('GLV001SLX080FS',)
93;GCO002SPV100FP;8;('GWF002BRN165FS',)
94;GCO002VLR125FS;4;('GWP002MCD300FS',)
95;GCO003CQT080FS;1;('GWP002BNG080FS',)
96;GCO003ESB100FS;6;('GWJ019NEU080FS',)
97;GCO003PAM125FS;8;('GWF002BRN165FS',)
98;GCO003RTB125FP;11;('GLV001SLX080FS',)
99;GCO005BND090FS;6;('GWJ019NEU080FS',)
100;GEP004ESE150FP;8;('GWF002BRN165FS',)
101;GEP004NEU080FS;12;('GLO002BNR250FS',)
102;GEP004NEU125FP;11;('GLV001SLX080FS',)
103;GEP004PQC150FP;7;('GBA001NEU250FS',)
104;GEP004RTB150FP;12;('GLO002BNR250FS',)
105;GEP005BND250FS;1;('GWP002BNG080FS',)
106;GEP005CQT400FS;1;('GWP002BNG080FS',)
107;GEP006BND400FS;1;('GWP002BNG080FS',)
108;GEP006BRN500FS;1;('GWP002BNG080FS',)
109;GEP006DCO500FS;9;('TPO003BND600BW',)
110;GEP006FTG400FS;9;('TPO003BND600BW',)
111;GEP006PQC500FS;12;('GLO002BNR250FS',)
112;GEP006SGM500FS;9;('TPO003BND600BW',)
113;GEP007BND370FS;3;('GLV001CAR125FS',)
114;GKC002ESE200FP;8;('GWF002BRN165FS',)
115;GKC002JLG200FP;7;('GBA001NEU250FS',)
116;GKC002SPV140FP;11;('GLV001SLX080FS',)
117;GKC003ESE100FP;6;('GWJ019NEU080FS',)
118;GKC004NEU100FS;9;('TPO003BND600BW',)
119;GKC005ESB100FS;13;('GKP004ESB100FS',)
120;GKF001DCO500FS;12;('GLO002BNR250FS',)
121;GKG002BNR1K0FS;5;('TBG001BND180BV',)
122;GKP001SPV200FS;4;('GWP002MCD300FS',)
123;GKP002BNR1K0FS;12;('GLO002BNR250FS',)
124;GKP004ESB100FS;13;('GKP004ESB100FS',)
125;GKS001DCO500FS;12;('GLO002BNR250FS',)
126;GLA001BND150FS;6;('GWJ019NEU080FS',)
127;GLA001CQT150FS;8;('GWF002BRN165FS',)
128;GLA001ESE200FS;12;('GLO002BNR250FS',)
129;GLA001JLG200FS;6;('GWJ019NEU080FS',)
130;GLA001PAM150FS;3;('GLV001CAR125FS',)
131;GLA001PQC160FS;8;('GWF002BRN165FS',)
132;GLA001SPV150FS;1;('GWP002BNG080FS',)
133;GLA006BND100FS;1;('GWP002BNG080FS',)
134;GLI002BND100FS;8;('GWF002BRN165FS',)
135;GLI002BND200FS;8;('GWF002BRN165FS',)
136;GLI002BNR1K0FS;8;('GWF002BRN165FS',)
137;GLI002BNR400FS;5;('TBG001BND180BV',)
138;GLI002BRN250FS;8;('GWF002BRN165FS',)
139;GLI002CAE200FS;4;('GWP002MCD300FS',)
140;GLI002CAR250FS;7;('GBA001NEU250FS',)
141;GLI002CQT250FS;4;('GWP002MCD300FS',)
142;GLI002DCO250FS;6;('GWJ019NEU080FS',)
143;GLI002DLZ200FS;6;('GWJ019NEU080FS',)
144;GLI002ESE200FS;4;('GWP002MCD300FS',)
145;GLI002FTG200FS;6;('GWJ019NEU080FS',)
146;GLI002JLG200FS;11;('GLV001SLX080FS',)
147;GLI002NEU150FS;12;('GLO002BNR250FS',)
148;GLI002PAM250FS;10;('GLV001PAM080FP',)
149;GLI002PQC200FS;4;('GWP002MCD300FS',)
150;GLI002SLX250FS;11;('GLV001SLX080FS',)
151;GLI002VLR200FS;5;('TBG001BND180BV',)
152;GLI004MCD1K0FS;4;('GWP002MCD300FS',)
153;GLI004NEU1K0FS;3;('GLV001CAR125FS',)
154;GLO002BNR250FS;12;('GLO002BNR250FS',)
155;GLO002MCD250FS;7;('GBA001NEU250FS',)
156;GLO002NEU250FS;4;('GWP002MCD300FS',)
157;GLV001BND060SS;6;('GWJ019NEU080FS',)
158;GLV001BND080FS;8;('GWF002BRN165FS',)
159;GLV001BND160FS;6;('GWJ019NEU080FS',)
160;GLV001BNG080FS;1;('GWP002BNG080FS',)
161;GLV001BNR300FS;3;('GLV001CAR125FS',)
162;GLV001BRN100FP;8;('GWF002BRN165FS',)
163;GLV001CAE090FS;4;('GWP002MCD300FS',)
164;GLV001CAR080FS;2;('GLV001CAR080FS',)
165;GLV001CAR125FS;3;('GLV001CAR125FS',)
166;GLV001CAR200FS;1;('GWP002BNG080FS',)
167;GLV001CQT125FS;12;('GLO002BNR250FS',)
168;GLV001DCO100FS;8;('GWF002BRN165FS',)
169;GLV001DLZ080FS;6;('GWJ019NEU080FS',)
170;GLV001FTG100FS;12;('GLO002BNR250FS',)
171;GLV001JLG100FS;6;('GWJ019NEU080FS',)
172;GLV001JLG200FS;12;('GLO002BNR250FS',)
173;GLV001NEU080FS;12;('GLO002BNR250FS',)
174;GLV001NEU100FS;1;('GWP002BNG080FS',)
175;GLV001NEU300FS;7;('GBA001NEU250FS',)
176;GLV001NTA100FS;10;('GLV001PAM080FP',)
177;GLV001NTA200FS;6;('GWJ019NEU080FS',)
178;GLV001PAM080FP;10;('GLV001PAM080FP',)
179;GLV001PAM200FS;6;('GWJ019NEU080FS',)
180;GLV001PQC070FS;6;('GWJ019NEU080FS',)
181;GLV001PQC125FS;6;('GWJ019NEU080FS',)
182;GLV001SGM100FS;1;('GWP002BNG080FS',)
183;GLV001SLX080FS;11;('GLV001SLX080FS',)
184;GLV001SPV100FP;1;('GWP002BNG080FS',)
185;GLV001SPV200FS;6;('GWJ019NEU080FS',)
186;GLV001VLR125FS;4;('GWP002MCD300FS',)
187;GLV003MCD250FS;13;('GKP004ESB100FS',)
188;GLV005BND080DM;4;('GWP002MCD300FS',)
189;GLV005CQT100FS;1;('GWP002BNG080FS',)
190;GLV005ESB150FS;8;('GWF002BRN165FS',)
191;GLV005PAM125FS;7;('GBA001NEU250FS',)
192;GLV008BND090FS;8;('GWF002BRN165FS',)
193;GQX131VLR165BQ;4;('GWP002MCD300FS',)
194;GQX156BNR250FS;9;('TPO003BND600BW',)
195;GQX157BNR250FS;9;('TPO003BND600BW',)
196;GQX179BNR250FS;7;('GBA001NEU250FS',)
197;GQX180BNR250FS;7;('GBA001NEU250FS',)
198;GSJ001RTB150EX;1;('GWP002BNG080FS',)
199;GTC001MCD500BQ;4;('GWP002MCD300FS',)
200;GTR001NEU2K0BC;3;('GLV001CAR125FS',)
201;GWA003BND100FS;1;('GWP002BNG080FS',)
202;GWA004BNR250FS;7;('GBA001NEU250FS',)
203;GWC009CQT150FS;8;('GWF002BRN165FS',)
204;GWC012BND180FS;8;('GWF002BRN165FS',)
